frequency_ghz,transition_probability
5.279490262705074,0.04248046875
5.279914318147861,0.0556640625
5.280338373590648,0.0400390625
5.280762429033435,0.0166015625
5.281186484476222,0.013671875
5.28161053991901,0.04443359375
5.282034595361797,0.0625
5.282458650804584,0.04541015625
5.282882706247371,0.0166015625
5.283306761690158,0.01171875
5.283730817132945,0.0439453125
5.284154872575733,0.068359375
5.28457892801852,0.07666015625
5.285002983461307,0.02587890625
5.285427038904094,0.01806640625
5.285851094346881,0.04931640625
5.2862751497896685,0.1015625
5.2866992052324555,0.09375
5.2871232606752425,0.0498046875
5.2875473161180295,0.0126953125
5.2879713715608165,0.0458984375
5.2883954270036035,0.11474609375
5.288819482446391,0.1484375
5.2892435378891784,0.08447265625
5.2896675933319655,0.01611328125
5.2900916487747525,0.0439453125
5.2905157042175395,0.154296875
5.290939759660327,0.22314453125
5.291363815103114,0.15625
5.291787870545901,0.0390625
5.292211925988688,0.029296875
5.292635981431475,0.15869140625
5.293060036874262,0.32666015625
5.29348409231705,0.314453125
5.293908147759837,0.1435546875
5.294332203202624,0.0244140625
5.294756258645411,0.15869140625
5.295180314088198,0.45751953125
5.295604369530986,0.56396484375
5.296028424973773,0.3681640625
5.29645248041656,0.103515625
5.296876535859347,0.0791015625
5.297300591302134,0.41162109375
5.297724646744921,0.7744140625
5.298148702187709,0.7939453125
5.298572757630496,0.529296875
5.298996813073283,0.24951171875
5.29942086851607,0.166015625
5.299844923958857,0.4150390625
5.300268979401645,0.75634765625
5.300693034844432,0.921875
5.301117090287219,0.7421875
5.301541145730006,0.34423828125
5.301965201172793,0.06396484375
5.30238925661558,0.181640625
5.302813312058368,0.53076171875
5.303237367501155,0.8173828125
5.303661422943942,0.76220703125
5.304085478386729,0.38037109375
5.304509533829516,0.05322265625
5.304933589272304,0.09326171875
5.305357644715091,0.369140625
5.305781700157878,0.57275390625
5.306205755600665,0.4375
5.306629811043452,0.140625
5.307053866486239,0.0146484375
5.307477921929027,0.126953125
5.307901977371814,0.3095703125
5.308326032814601,0.3310546875
5.308750088257388,0.17236328125
5.309174143700175,0.02880859375
5.309598199142963,0.03857421875
5.31002225458575,0.16357421875
5.310446310028537,0.22265625
5.310870365471324,0.146484375
5.311294420914111,0.0400390625
5.311718476356898,0.01220703125
5.312142531799686,0.0751953125
5.312566587242473,0.14990234375
5.31299064268526,0.1201171875
5.313414698128047,0.041015625
5.313838753570834,0.013671875
5.314262809013622,0.05517578125
5.314686864456409,0.0966796875
5.315110919899196,0.1005859375
5.315534975341983,0.04052734375
5.31595903078477,0.01123046875
5.316383086227558,0.0283203125
5.316807141670345,0.06982421875
5.317231197113132,0.07470703125
5.317655252555919,0.03759765625
5.318079307998706,0.01318359375
5.318503363441493,0.01953125
5.3189274188842806,0.05419921875
5.319351474327068,0.07568359375
5.319775529769855,0.04052734375
5.320199585212642,0.01806640625
5.320623640655429,0.02001953125
5.3210476960982165,0.0400390625
5.3214717515410035,0.060546875
